areacd,country_of_birth_3a-001,country_of_birth_3a-002
W00002268,96.7,3.3
W00002269,97.3,2.7
W00002270,98.2,1.8
W00002271,99.2,0.8
W00002272,97.8,2.2
W00002327,99.1,0.9
W00002328,96.8,3.2
W00002329,96,4
W00002330,96.2,3.8
W00002331,95.6,4.4
W00002332,96.2,3.8
W00002333,96.3,3.7
W00002649,98.3,1.7
W00002650,97.7,2.3
W00002651,96.9,3.1
W00002652,98,2
W00002653,95.5,4.5
W00002654,99.5,0.5
W00002655,98.9,1.1
W00002684,96.7,3.3
W00002685,97.1,2.9
W00002686,95.6,4.4
W00002687,97.2,2.8
W00002688,97,3
W00002689,99.7,0.3
W00002690,98.5,1.5
W00002691,97.1,2.9
W00002695,96.5,3.5
W00002696,96.7,3.3
W00002697,98.1,1.9
W00002698,98.9,1.1
W00002699,97.1,2.9
W00002700,94.4,5.6
W00002701,97.3,2.7
W00002702,95.5,4.5
W00002703,91.9,8.1
W00003856,94.4,5.6
W00003857,98.1,1.9
W00003859,99.7,0.3
W00003862,97.3,2.7
W00003864,97.1,2.9
W00003865,97.4,2.6
W00004724,98.4,1.6
W00004725,96.4,3.6
W00004726,98.5,1.5
W00004728,96.7,3.3
W00004729,93.4,6.6
W00004730,97.1,2.9
W00004731,97.3,2.7
W00004732,98.1,1.9
W00004733,97.7,2.3
W00004735,98.2,1.8
W00004736,96.9,3.1
W00004737,97.4,2.6
W00004738,94.8,5.2
W00004739,96.9,3.1
W00004740,93,7
W00004741,96.4,3.6
W00004742,98.1,1.9
W00004743,99.3,0.7
W00004744,98.1,1.9
W00004745,99,1
W00004746,95.2,4.8
W00004747,97.7,2.3
W00004749,96.5,3.5
W00004750,96.1,3.9
W00004759,92.9,7.1
W00004760,98.8,1.2
W00004761,97.2,2.8
W00004762,98.5,1.5
W00004763,98.5,1.5
W00004764,98.9,1.1
W00004765,98.9,1.1
W00004766,97.8,2.2
W00004767,89,11
W00004768,92.7,7.3
W00004769,91.3,8.7
W00004770,98.5,1.5
W00004771,99.2,0.8
W00004772,95.7,4.3
W00004773,94.5,5.5
W00004774,96.9,3.1
W00004775,97.6,2.4
W00004776,93.9,6.1
W00004777,93.8,6.2
W00004778,98.3,1.7
W00004779,95.7,4.3
W00004780,97.1,2.9
W00004781,98,2
W00004782,97,3
W00004783,98.5,1.5
W00004784,92.2,7.8
W00004785,97.1,2.9
W00004786,94.1,5.9
W00004787,97.3,2.7
W00004794,96.8,3.2
W00004795,98.7,1.3
W00004796,98.9,1.1
W00004797,99.3,0.7
W00004798,98.6,1.4
W00004799,98.9,1.1
W00004800,97.3,2.7
W00004801,98.9,1.1
W00004810,98.7,1.3
W00004811,97.4,2.6
W00004812,97.1,2.9
W00004813,94.6,5.4
W00004814,99.3,0.7
W00004815,98.5,1.5
W00004816,97.4,2.6
W00004817,98,2
W00004818,95.2,4.8
W00004819,97.5,2.5
W00004820,98.2,1.8
W00004821,97.6,2.4
W00004822,97,3
W00004823,95,5
W00004824,98.8,1.2
W00004825,96.1,3.9
W00004826,96.2,3.8
W00004827,97.5,2.5
W00004828,99.2,0.8
W00004829,100,0
W00004830,99,1
W00004831,96.2,3.8
W00004832,96,4
W00004833,98,2
W00004834,99.6,0.4
W00004836,95.7,4.3
W00004837,98.3,1.7
W00004838,98.2,1.8
W00004839,97.1,2.9
W00004840,96.1,3.9
W00004841,97.9,2.1
W00004842,97.8,2.2
W00004843,98.6,1.4
W00004844,98,2
W00004845,98.8,1.2
W00004846,98.2,1.8
W00004847,96.8,3.2
W00004848,92.4,7.6
W00004849,99.2,0.8
W00004850,93.2,6.8
W00004851,95.6,4.4
W00004852,98.7,1.3
W00004853,97,3
W00004854,97.3,2.7
W00004855,96.4,3.6
W00004856,95.7,4.3
W00004857,97.2,2.8
W00004858,93.2,6.8
W00004859,96.4,3.6
W00004860,96.2,3.8
W00004861,96.9,3.1
W00004862,95.5,4.5
W00004863,97.3,2.7
W00004864,98.7,1.3
W00004865,96.2,3.8
W00004866,93.6,6.4
W00004867,97.9,2.1
W00004868,95.8,4.2
W00004869,96.7,3.3
W00004870,98.1,1.9
W00004871,99.7,0.3
W00004872,94.1,5.9
W00004873,95.6,4.4
W00004874,96.4,3.6
W00004875,97.2,2.8
W00004877,99.6,0.4
W00004879,98.3,1.7
W00004882,94.4,5.6
W00004883,95.3,4.7
W00004884,98.5,1.5
W00004885,98.7,1.3
W00004886,95,5
W00004887,99.3,0.7
W00004888,97.1,2.9
W00004889,98.3,1.7
W00004890,97.6,2.4
W00004891,96.8,3.2
W00004892,97.8,2.2
W00004893,97.5,2.5
W00004894,98.9,1.1
W00004895,97.5,2.5
W00004896,98.8,1.2
W00004897,99.1,0.9
W00004898,95.1,4.9
W00004899,97.9,2.1
W00004900,93,7
W00004901,98.1,1.9
W00004902,94.9,5.1
W00004903,97.7,2.3
W00004904,97.2,2.8
W00004905,99.3,0.7
W00004906,97,3
W00004907,100,0
W00004908,97.8,2.2
W00004909,94.7,5.3
W00004910,99.6,0.4
W00004911,99.2,0.8
W00004912,94.2,5.8
W00004913,94,6
W00004914,94.8,5.2
W00004915,99.5,0.5
W00004916,97.9,2.1
W00004917,98.6,1.4
W00004918,99.1,0.9
W00004919,97.5,2.5
W00004920,98.7,1.3
W00004921,98.9,1.1
W00004922,98.5,1.5
W00004923,98.2,1.8
W00004924,98.3,1.7
W00004925,97.4,2.6
W00004926,99,1
W00004927,97.9,2.1
W00004928,98.2,1.8
W00004929,96,4
W00004930,97.5,2.5
W00004931,96.7,3.3
W00004932,98.4,1.6
W00004934,97.5,2.5
W00004935,98.7,1.3
W00004947,98.5,1.5
W00004948,98,2
W00004949,95.9,4.1
W00004950,98.8,1.2
W00004951,97.3,2.7
W00004953,99,1
W00004964,94.1,5.9
W00004965,96.7,3.3
W00004966,98.8,1.2
W00004968,99,1
W00004969,98.5,1.5
W00004970,97.8,2.2
W00004971,88.9,11.1
W00004972,96.2,3.8
W00004973,93.5,6.5
W00004974,95.8,4.2
W00004975,94.1,5.9
W00004976,97.6,2.4
W00004977,95.4,4.6
W00004978,96.9,3.1
W00004979,95.2,4.8
W00004980,94.7,5.3
W00004981,93.5,6.5
W00004982,90.8,9.2
W00004983,94.7,5.3
W00004984,94.2,5.8
W00004985,97.8,2.2
W00004986,96.4,3.6
W00004987,95.3,4.7
W00004988,90.7,9.3
W00004989,96.8,3.2
W00004990,95.5,4.5
W00004991,96.1,3.9
W00004992,98.7,1.3
W00004993,96.7,3.3
W00004994,96.6,3.4
W00004995,97,3
W00004996,93.2,6.8
W00004997,94.7,5.3
W00004998,97.8,2.2
W00004999,96.4,3.6
W00005000,92.3,7.7
W00005001,95.8,4.2
W00005002,96.3,3.7
W00005003,95.4,4.6
W00005004,98.5,1.5
W00005005,98.1,1.9
W00005006,97,3
W00005007,97.6,2.4
W00005008,98.9,1.1
W00005009,97.1,2.9
W00005010,96.2,3.8
W00005011,96.2,3.8
W00005012,97.2,2.8
W00005013,96.6,3.4
W00005014,97.5,2.5
W00005015,89.9,10.1
W00005016,95.6,4.4
W00005017,97.2,2.8
W00005018,97.1,2.9
W00005019,98,2
W00005020,99.4,0.6
W00005021,97.8,2.2
W00005022,98.5,1.5
W00005023,96.9,3.1
W00005024,97.2,2.8
W00005025,98.7,1.3
W00005026,96.3,3.7
W00005027,96.4,3.6
W00005028,98.3,1.7
W00005029,97.9,2.1
W00005030,96.3,3.7
W00005031,87.1,12.9
W00005032,97.6,2.4
W00005033,97.6,2.4
W00005034,98.7,1.3
W00005035,96.6,3.4
W00005036,95.9,4.1
W00005037,96.4,3.6
W00005038,96.8,3.2
W00005039,95.3,4.7
W00005040,100,0
W00005041,97.9,2.1
W00005060,97.8,2.2
W00005061,96.8,3.2
W00005062,98.6,1.4
W00005063,96.4,3.6
W00005064,96.4,3.6
W00005065,97.8,2.2
W00005066,97.2,2.8
W00005067,97.9,2.1
W00005068,98.6,1.4
W00005069,97.1,2.9
W00005070,95.2,4.8
W00005071,98.5,1.5
W00005072,97.7,2.3
W00005073,96.4,3.6
W00005074,98.3,1.7
W00005075,99.2,0.8
W00005076,98.6,1.4
W00005077,96.6,3.4
W00005078,98.8,1.2
W00005125,98.5,1.5
W00005126,99.2,0.8
W00005127,98.1,1.9
W00005128,99.2,0.8
W00005129,96.8,3.2
W00005130,98.7,1.3
W00005131,99.4,0.6
W00005148,99.2,0.8
W00005149,97.7,2.3
W00005150,96.6,3.4
W00005151,97.7,2.3
W00005152,97.7,2.3
W00005153,98.6,1.4
W00005154,97.7,2.3
W00005155,98.6,1.4
W00005156,99.1,0.9
W00005157,97.1,2.9
W00005161,98.8,1.3
W00005162,97.5,2.5
W00005163,94.6,5.4
W00005164,98.9,1.1
W00005165,98.7,1.3
W00005166,93.7,6.3
W00005167,99.6,0.4
W00005168,93.4,6.6
W00005169,97.9,2.1
W00005171,98.1,1.9
W00005193,98.7,1.3
W00005194,98.8,1.2
W00005195,97.4,2.6
W00005196,96.3,3.7
W00005197,97.2,2.8
W00005198,97.2,2.8
W00005256,99.1,0.9
W00005259,97.3,2.7
W00005260,98.8,1.2
W00005261,98.9,1.1
W00005262,100,0
W00005263,96.6,3.4
W00005264,97.2,2.8
W00005265,97.1,2.9
W00005266,99.2,0.8
W00005267,97.7,2.3
W00005268,98.3,1.7
W00005269,98.4,1.6
W00005270,97,3
W00005271,98.3,1.7
W00005272,91.3,8.7
W00005273,94.2,5.8
W00005274,98.6,1.4
W00005275,97.8,2.2
W00005276,95.5,4.5
W00005277,97.9,2.1
W00005278,97.9,2.1
W00005422,98.6,1.4
W00005423,95,5
W00005424,96.5,3.5
W00005426,97.9,2.1
W00005427,94.9,5.1
W00005428,96.2,3.8
W00005429,98.3,1.7
W00006261,97.4,2.6
W00006263,96.3,3.7
W00006477,95.9,4.1
W00006478,96.9,3.1
W00006479,96.8,3.2
W00006480,97.6,2.4
W00006481,98.3,1.7
W00006482,99.2,0.8
W00006483,97.3,2.7
W00006634,96.4,3.6
W00006635,95.7,4.3
W00006636,96.9,3.1
W00006637,96.7,3.3
W00006638,95.9,4.1
W00006639,95.7,4.3
W00006640,99.2,0.8
W00006641,98.2,1.8
W00006642,98.1,1.9
W00006643,98.5,1.5
W00006644,94.6,5.4
W00006645,94.4,5.6
W00006646,91.7,8.3
W00006647,99.4,0.6
W00006648,96.2,3.8
W00006649,97.4,2.6
W00006650,100,0
