areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00060999,97.7,2.3
E00061000,99.2,0.8
E00061001,95.4,4.6
E00061002,95.9,4.1
E00061003,99.4,0.6
E00061004,99.6,0.4
E00061005,99,1
E00061007,97.8,2.2
E00061008,99.6,0.4
E00061009,98.5,1.5
E00061010,97.9,2.1
E00061011,98.7,1.3
E00061012,98.9,1.1
E00061013,98.1,1.9
E00061014,97,3
E00061015,97.4,2.6
E00061018,100,0
E00061019,98.7,1.3
E00061020,98.7,1.3
E00061115,96,4
E00061116,96.8,3.2
E00061117,98.8,1.2
E00061119,95.2,4.8
E00061120,97.8,2.2
E00061126,96.2,3.8
E00061127,97.7,2.3
E00061131,96.2,3.8
E00061183,98.6,1.4
E00061184,98.9,1.1
E00061185,98.4,1.6
E00061186,97.2,2.8
E00061187,97.3,2.7
E00061188,98.6,1.4
E00061189,98.9,1.1
E00061190,98.3,1.7
E00061191,97.4,2.6
E00061192,97.9,2.1
E00061193,97.9,2.1
E00061194,97.3,2.7
E00061195,97.9,2.1
E00061196,98.2,1.8
E00061198,99.6,0.4
E00061199,96.9,3.1
E00061200,98.7,1.3
E00061201,96.9,3.1
E00061202,96.3,3.7
E00061203,99.6,0.4
E00061204,95.2,4.8
E00061205,98.6,1.4
E00061206,99.5,0.5
E00061207,98.2,1.8
E00061210,98.7,1.3
E00061211,97.8,2.2
E00061336,98.3,1.7
E00061337,98.9,1.1
E00061338,96.3,3.7
E00061339,98.9,1.1
E00061340,100,0
E00061341,97.4,2.6
E00061342,95.2,4.8
E00061343,97.5,2.5
E00061344,99.7,0.3
E00061345,97.4,2.6
E00061346,97.9,2.1
E00061348,99.4,0.6
E00061349,98.2,1.8
E00061350,98.4,1.6
E00061351,97.5,2.5
E00061353,97.3,2.7
E00061354,97.9,2.1
E00061355,96.8,3.2
E00061356,97.6,2.4
E00061430,98.8,1.2
E00061432,94.5,5.5
E00061433,96.7,3.3
E00061434,98.8,1.2
E00061436,98.6,1.4
E00061437,99.3,0.7
E00061439,98.6,1.4
E00061440,99.6,0.4
E00061441,97.7,2.3
E00061442,97.7,2.3
E00061443,95.1,4.9
E00061444,99.5,0.5
E00141682,92.9,7.1
E00141683,94.2,5.8
E00141684,92.9,7.1
E00141685,97.5,2.5
E00141686,95.7,4.3
E00141687,97.5,2.5
E00141688,100,0
E00141726,98.7,1.3
E00141727,98.7,1.3
E00141736,96.5,3.5
E00141737,97.6,2.4
E00141738,97.4,2.6
E00141739,97.8,2.2
E00141740,98,2
E00141828,99.4,0.6
E00141829,96.3,3.7
E00141830,96,4
E00141831,98.3,1.7
E00141832,99.6,0.4
E00141833,94.6,5.4
E00141834,98.6,1.4
E00141837,96.5,3.5
E00141839,100,0
E00141840,98,2
E00174121,98.2,1.8
E00174126,95.2,4.8
E00174127,96.3,3.7
E00174135,98.2,1.8
E00188173,99.3,0.7
E00188175,98.6,1.4
E00188178,97.7,2.3
E00188182,98,2
E00188208,97.8,2.2
E00188251,96.7,3.3
E00188268,97.1,2.9
E00188270,97.7,2.3
E00188278,96.7,3.3
E00188280,99.1,0.9
E00188333,98.1,1.9
